ID,MakeText,ModelText,ModelTypeText,TypeName,TypeNameFull,ConsumptionRatingText,FirstRegYear,Doors,InteriorColorText,Co2EmissionText,FirstRegMonth,Seats,ConsumptionTotalText,Ccm,ConditionTypeText,Properties,BodyColorText,DriveTypeText,TransmissionTypeText,Km,Hp,BodyTypeText,FuelTypeText,City
272.0,PORSCHE,911,911 Turbo,911 Turbo,PORSCHE 911 Turbo,G,2003,2,blau,309 g/km,9,4,12.9 l/100km,3600,Occasion,"""Ab MFK""",grau mét.,Allrad,Schaltgetriebe manuell,63300,420,Coupé,Benzin,Zuzwil
273.0,PORSCHE,CAYENNE,Cayenne Turbo,Cayenne Turbo,PORSCHE Cayenne Turbo,G,2004,5,schwarz,378 g/km,9,5,15.7 l/100km,4511,Occasion,"""Ab MFK""",grau mét.,Allrad,Automat sequentiell,31000,450,SUV / Geländewagen,Benzin,Zuzwil
274.0,TOYOTA,CELICA,Celica 2800 i Supra,Celica 2800 i Supra,TOYOTA Celica 2800 i Supra,null,1983,3,grau,null,3,5,null,2759,Occasion,"""Ab MFK""",grau mét.,Hinterradantrieb,Schaltgetriebe manuell,158000,170,Coupé,Benzin,Zuzwil
275.0,PORSCHE,911,911 Turbo,911 Turbo,PORSCHE 911 Turbo,null,1996,2,schwarz,null,5,2,15.7 l/100km,3600,Occasion,null,grau mét.,Allrad,Schaltgetriebe manuell,88100,408,Coupé,Benzin,Zuzwil
276.0,RENAULT,Alpine A110,Alpine A110 1600 SX,1600 SX,RENAULT Alpine A110 1600 SX,null,1977,2,null,null,6,2,null,1635,Occasion,"""Ab MFK""",grau mét.,null,Schaltgetriebe,41400,120,Coupé,Benzin,Zuzwil
277.0,MERCEDES-BENZ,SL 350,SL 350,SL 350,MERCEDES-BENZ SL 350,G,2004,2,mehrfarbig,281 g/km,5,2,11.7 l/100km,3724,Occasion,"""Ab MFK""",grau mét.,Hinterradantrieb,Automat,105300,245,Cabriolet,Benzin,Zuzwil
278.0,LAND ROVER,RANGE ROVER,Range Rover 4.6 HSE,Range Rover 4.6 HSE,LAND ROVER Range Rover 4.6 HSE,null,1996,5,grau,414 g/km,12,5,16.2 l/100km,4554,Occasion,"""Ab MFK""",grau mét.,Allrad,Automat,54600,226,SUV / Geländewagen,Benzin,Zuzwil
279.0,PORSCHE,PANAMERA,Panamera Turbo 4.8,Panamera Turbo 4.8,PORSCHE Panamera Turbo 4.8,G,2010,5,schwarz,270 g/km,1,4,11.5 l/100km,4806,Occasion,"""Ab MFK""",grau mét.,Allrad,Automatisiertes Schaltgetriebe,47500,500,Limousine,Benzin,Zuzwil
28.0,PORSCHE,911,911 Carrera,911 Carrera,PORSCHE 911 Carrera,null,1998,2,schwarz,304 g/km,7,4,12.0 l/100km,3387,Occasion,"""Ab MFK""",anthrazit mét.,Hinterradantrieb,Automat,89500,300,Cabriolet,Benzin,Zuzwil
280.0,AUDI,RS6,RS6 Avant 5.0 V10 quattro,RS6 Avant 5.0 V10 quattro,AUDI RS6 Avant 5.0 V10 quattro,G,2009,5,schwarz,333 g/km,3,5,14.0 l/100km,4991,Occasion,"""Ab MFK""",grau mét.,Allrad,Automat sequentiell,59900,580,Kombi,Benzin,Zuzwil
281.0,BMW,540,540i Touring,540i Touring,BMW 540i Touring,G,1998,5,schwarz,308 g/km,1,5,13.0 l/100km,4398,Occasion,"""Ab MFK""",grau mét.,Hinterradantrieb,Automat,85800,286,Kombi,Benzin,Zuzwil
282.0,MASERATI,SPYDER GT,Spyder GT,Spyder GT,MASERATI Spyder GT,null,2003,2,schwarz,400 g/km,6,2,17.5 l/100km,4244,Occasion,"""Ab MFK""",grau mét.,Hinterradantrieb,Automatik-Getriebe,50300,390,Cabriolet,Benzin,Zuzwil
283.0,MASERATI,COUPÉ GT,Coupé GT,Coupé GT,MASERATI Coupé GT,G,2002,2,braun,400 g/km,6,4,17.5 l/100km,4244,Occasion,"""Ab MFK""",grau mét.,Hinterradantrieb,Automatisiertes Schaltgetriebe,114800,390,Coupé,Benzin,Zuzwil
284.0,LAMBORGHINI,HURACAN,Huracan LP610-4 Coupé,Huracan LP610-4 Coupé,LAMBORGHINI Huracan LP610-4 Coupé,G,2015,2,schwarz,290 g/km,7,2,12.5 l/100km,5204,Neu,"""Ab MFK"", ""Direkt-/Parallelimport""",grau mét.,Allrad,Automatisiertes Schaltgetriebe,300,610,Coupé,Benzin,Zuzwil
285.0,ASTON MARTIN,Virage,Virage,Virage,ASTON MARTIN Virage,null,1991,2,grün,null,4,4,null,5338,Occasion,"""Ab MFK""",grau mét.,Hinterradantrieb,Automatik-Getriebe,68800,310,Coupé,Benzin,Zuzwil
286.0,FIAT,PUNTO,Punto 1.8 16V HGT,Punto 1.8 16V HGT,FIAT Punto 1.8 16V HGT,G,2004,3,anthrazit,197 g/km,5,5,8.3 l/100km,1747,Occasion,"""Ab MFK""",grau mét.,Vorderradantrieb,Schaltgetriebe manuell,75200,131,Kleinwagen,Benzin,Zuzwil
287.0,AUDI,RS6,RS6 Avant quattro,RS6 Avant quattro,AUDI RS6 Avant quattro,G,2003,5,schwarz,350 g/km,4,5,14.6 l/100km,4172,Occasion,"""Ab MFK"", ""Tuning""",grau mét.,Allrad,Automat sequentiell,32900,450,Kombi,Benzin,Zuzwil
288.0,AUDI,RS6,RS6 Avant quattro,RS6 Avant quattro,AUDI RS6 Avant quattro,G,2002,5,grau,350 g/km,8,5,14.6 l/100km,4172,Occasion,"""Ab MFK"", ""Tuning""",grau mét.,Allrad,Automat sequentiell,100200,450,Kombi,Benzin,Zuzwil
289.0,BMW,X5,X5 4.4i,X5 4.4i,BMW X5 4.4i,G,2001,5,grau,335 g/km,1,5,13.9 l/100km,4398,Occasion,"""Ab MFK""",grau mét.,Allrad,Automat sequentiell,113000,286,SUV / Geländewagen,Benzin,Zuzwil
29.0,GIOTTILINE,,Therry T22,Therry T22,GIOTTILINE Therry T22,null,2014,0,mehrfarbig,null,4,4,null,2198,Occasion,"""Ab MFK""",anthrazit mét.,Vorderradantrieb,Schaltgetriebe,200,131,Wohnkabine,Diesel,Zuzwil
290.0,FERRARI,612,612,612,FERRARI 612,G,2008,2,schwarz,470 g/km,2,4,20.5 l/100km,5748,Occasion,"""Ab MFK""",grau mét.,Hinterradantrieb,Automatisiertes Schaltgetriebe,37000,540,Coupé,Benzin,Zuzwil
291.0,AUDI,RS6,RS6 Avant 5.0 V10 quattro,RS6 Avant 5.0 V10 quattro,AUDI RS6 Avant 5.0 V10 quattro,G,2008,5,schwarz,333 g/km,6,5,14.0 l/100km,4991,Occasion,"""Ab MFK"", ""Tuning""",grau mét.,Allrad,Automat sequentiell,36700,580,Kombi,Benzin,Zuzwil
292.0,PORSCHE,911,911 Turbo,911 Turbo,PORSCHE 911 Turbo,G,2000,2,blau,339 g/km,7,4,13.9 l/100km,3600,Occasion,"""Ab MFK""",grau mét.,Allrad,Automatik-Getriebe,69200,420,Coupé,Benzin,Zuzwil
293.0,MERCEDES-BENZ,S 55 AMG,S 55 AMG,S 55 AMG,MERCEDES-BENZ S 55 AMG,G,2001,4,schwarz,310 g/km,7,5,13.0 l/100km,5439,Occasion,"""Ab MFK""",grau mét.,Hinterradantrieb,Automat,205500,360,Limousine,Benzin,Zuzwil
294.0,AUDI,R8,R8 Coupé 4.2,R8 Coupé 4.2,AUDI R8 Coupé 4.2,G,2007,2,schwarz,325 g/km,6,2,13.6 l/100km,4163,Occasion,"""Ab MFK""",grau mét.,Allrad,Automatisiertes Schaltgetriebe,65000,420,Coupé,Benzin,Zuzwil
295.0,MERCEDES-BENZ,CLK 63 AMG,CLK 63 AMG Black Series,CLK 63 AMG Black Series,MERCEDES-BENZ CLK 63 AMG Black Series,G,2008,2,schwarz,369 g/km,7,2,15.3 l/100km,6209,Occasion,"""Ab MFK""",grau mét.,Hinterradantrieb,Automat sequentiell,36000,507,Coupé,Benzin,Zuzwil
296.0,BENTLEY,CONTINENTAL,Continental GTC 6.0,Continental GTC 6.0,BENTLEY Continental GTC 6.0,G,2007,2,mehrfarbig,410 g/km,2,4,17.1 l/100km,5998,Occasion,"""Ab MFK""",grau mét.,Allrad,Automat,58000,560,Cabriolet,Benzin,Zuzwil
297.0,AUDI,RS6,RS6 Avant quattro,RS6 Avant quattro,AUDI RS6 Avant quattro,G,2004,5,schwarz,350 g/km,1,5,14.6 l/100km,4172,Occasion,"""Ab MFK""",grau mét.,Allrad,Automat sequentiell,93500,450,Kombi,Benzin,Zuzwil
298.0,FERRARI,F550,F550 Maranello,F550 Maranello,FERRARI F550 Maranello,null,1997,2,schwarz,530 g/km,5,2,22.9 l/100km,5474,Occasion,"""Ab MFK""",grau mét.,Hinterradantrieb,Schaltgetriebe manuell,62000,485,Coupé,Benzin,Zuzwil
299.0,ASTON MARTIN,DBS,DBS Coupé,DBS Coupé,ASTON MARTIN DBS Coupé,G,2012,2,schwarz,388 g/km,4,2,16.4 l/100km,5935,Occasion,"""Ab MFK""",grau mét.,Hinterradantrieb,Schaltgetriebe manuell,5000,517,Coupé,Benzin,Zuzwil
3.0,AUDI,RS6,RS6 Avant quattro,RS6 Avant quattro,AUDI RS6 Avant quattro,G,2002,5,beige,350 g/km,10,5,14.6 l/100km,4172,Occasion,"""Ab MFK""",anthrazit,Allrad,Automat sequentiell,38500,450,Kombi,Benzin,Zuzwil
30.0,MERCEDES-BENZ,SL 500,SL 500,SL 500,MERCEDES-BENZ SL 500,null,1998,2,schwarz,328 g/km,4,0,14.3 l/100km,4973,Occasion,"""Ab MFK""",anthrazit mét.,Hinterradantrieb,Automat,48300,320,Cabriolet,Benzin,Zuzwil
300.0,MERCEDES-BENZ,S 500,S 500,S 500,MERCEDES-BENZ S 500,G,1999,4,schwarz,299 g/km,9,5,12.5 l/100km,4966,Occasion,"""Ab MFK""",grau mét.,Hinterradantrieb,Automat,112800,299,Limousine,Benzin,Zuzwil
301.0,MERCEDES-BENZ,E 500,E 500 Limited,E 500 Limited,MERCEDES-BENZ E 500 Limited,null,1994,4,schwarz,null,6,4,null,4971,Occasion,"""Ab MFK""",grau mét.,Hinterradantrieb,Automat,206000,320,Limousine,Benzin,Zuzwil
302.0,MERCEDES-BENZ,CL 65 AMG,CL 65 AMG,CL 65 AMG,MERCEDES-BENZ CL 65 AMG,G,2006,2,schwarz,357 g/km,1,4,14.9 l/100km,5981,Occasion,"""Ab MFK""",grau mét.,Hinterradantrieb,Automat sequentiell,19800,612,Coupé,Benzin,Zuzwil
303.0,MERCEDES-BENZ,SL 500,SL 500 Special Edition,SL 500 Special Edition,MERCEDES-BENZ SL 500 Special Edition,null,1996,2,schwarz,null,4,2,null,4971,Occasion,"""Ab MFK""",grau mét.,Hinterradantrieb,Automat,55200,320,Cabriolet,Benzin,Zuzwil
304.0,LAMBORGHINI,GALLARDO,Gallardo LP560-4 Coupé,Gallardo LP560-4 Coupé,LAMBORGHINI Gallardo LP560-4 Coupé,G,2009,2,schwarz,325 g/km,1,2,13.7 l/100km,5204,Occasion,"""Ab MFK""",grau mét.,Allrad,Automatisiertes Schaltgetriebe,24000,560,Coupé,Benzin,Zuzwil
305.0,PORSCHE,BOXSTER,Boxster S 3.4,Boxster S 3.4,PORSCHE Boxster S 3.4,G,2007,2,schwarz,254 g/km,2,2,10.6 l/100km,3387,Occasion,"""Ab MFK""",grau mét.,Hinterradantrieb,Schaltgetriebe manuell,68900,295,Cabriolet,Benzin,Zuzwil
306.0,VW,PHAETON,Phaeton 4.2 V8 4Motion,Phaeton 4.2 V8 4Motion,VW Phaeton 4.2 V8 4Motion,G,2003,4,schwarz,310 g/km,11,5,12.9 l/100km,4172,Occasion,"""Ab MFK""",grau mét.,Allrad,Automat sequentiell,119000,335,Limousine,Benzin,Zuzwil
307.0,FERRARI,612,612,612,FERRARI 612,G,2004,2,null,475 g/km,7,4,20.7 l/100km,5748,Occasion,"""Ab MFK""",grau mét.,Hinterradantrieb,Automatisiertes Schaltgetriebe,45000,540,Coupé,Benzin,Zuzwil
308.0,AUDI,RS6,RS6 Avant 5.0 V10 quattro,RS6 Avant 5.0 V10 quattro,AUDI RS6 Avant 5.0 V10 quattro,G,2008,5,schwarz,333 g/km,6,5,14.0 l/100km,4991,Occasion,"""Ab MFK""",grau mét.,Allrad,Automat,14000,580,Kombi,Benzin,Zuzwil
309.0,PORSCHE,911,911 Carrera,911 Carrera,PORSCHE 911 Carrera,G,2001,2,beige,290 g/km,4,4,12.0 l/100km,3387,Occasion,"""Ab MFK""",grau mét.,Hinterradantrieb,Automat,135800,300,Coupé,Benzin,Zuzwil
31.0,PORSCHE,911,911 Turbo,911 Turbo,PORSCHE 911 Turbo,G,2001,2,schwarz,309 g/km,11,4,12.9 l/100km,3600,Occasion,"""Ab MFK"", ""Tuning""",anthrazit mét.,Allrad,Schaltgetriebe manuell,47600,420,Coupé,Benzin,Zuzwil
310.0,RENAULT,,R8 Gordini,R8 Gordini,RENAULT R8 Gordini,null,1969,0,schwarz,null,4,0,null,0,Oldtimer,"""Ab MFK""",grau mét.,null,Schaltgetriebe,45000,0,Kleinwagen,null,Zuzwil
311.0,MERCEDES-BENZ,S 500,S 500 L,S 500 L,MERCEDES-BENZ S 500 L,G,1999,4,grau,320 g/km,5,5,13.4 l/100km,4966,Occasion,"""Ab MFK""",grau mét.,Hinterradantrieb,Automat,32700,306,Limousine,Benzin,Zuzwil
312.0,BMW,323,323i Sport Edition,323i Sport Edition,BMW 323i Sport Edition,null,1997,4,mehrfarbig,221 g/km,7,5,9.2 l/100km,2494,Occasion,"""Ab MFK""",grau mét.,Hinterradantrieb,Schaltgetriebe manuell,82500,170,Limousine,Benzin,Zuzwil
313.0,MERCEDES-BENZ,CL 500,CL 500 4Matic,CL 500 4Matic,MERCEDES-BENZ CL 500 4Matic,G,2011,2,beige,242 g/km,1,4,10.1 l/100km,4663,Occasion,"""Ab MFK""",grau mét.,Allrad,Automat sequentiell,79500,435,Coupé,Benzin,Zuzwil
314.0,VW,BEETLE,BEETLE New Beetle Cup,New Beetle Cup,VW BEETLE New Beetle Cup,null,2000,2,null,null,9,2,null,2792,Occasion,"""Rennwagen""",grau mét.,Vorderradantrieb,Schaltgetriebe,1,204,Limousine,Benzin,Zuzwil
315.0,PORSCHE,CAYENNE,Cayenne Turbo,Cayenne Turbo,PORSCHE Cayenne Turbo,G,2003,5,schwarz,378 g/km,4,5,15.7 l/100km,4511,Occasion,"""Ab MFK""",grau mét.,Allrad,Automat sequentiell,127000,450,SUV / Geländewagen,Benzin,Zuzwil
316.0,MERCEDES-BENZ,S 500,S 500 L,S 500 L,MERCEDES-BENZ S 500 L,null,1998,4,schwarz,353 g/km,6,5,15.4 l/100km,4973,Occasion,"""Ab MFK""",grau mét.,Hinterradantrieb,Automat,128800,320,Limousine,Benzin,Zuzwil
317.0,MERCEDES-BENZ,SL 55 AMG,SL 55 AMG,SL 55 AMG,MERCEDES-BENZ SL 55 AMG,G,2002,2,rot,340 g/km,6,2,14.2 l/100km,5439,Occasion,"""Ab MFK""",grau mét.,Hinterradantrieb,Automat,6000,476,Cabriolet,Benzin,Zuzwil
318.0,AUDI,RS6,RS6 Avant quattro,RS6 Avant quattro,AUDI RS6 Avant quattro,G,2002,5,beige,350 g/km,11,5,14.6 l/100km,4172,Occasion,"""Ab MFK""",grau mét.,Allrad,Automat sequentiell,38500,450,Kombi,Benzin,Zuzwil
319.0,MG,MGC,C GT,GT,MG MGC GT,null,1968,3,mehrfarbig,null,8,4,null,2912,Occasion,"""Ab MFK""",grau mét.,Hinterradantrieb,Schaltgetriebe,48800,135,Coupé,Benzin,Zuzwil
32.0,AUDI,A8,A8 4.2 quattro,A8 4.2 quattro,AUDI A8 4.2 quattro,null,1997,4,schwarz,322 g/km,9,5,13.5 l/100km,4172,Occasion,null,anthrazit mét.,Allrad,Automat,125400,300,Limousine,Benzin,Zuzwil
320.0,PORSCHE,924,924,null,PORSCHE 924,null,1978,2,braun,null,4,4,null,1983,Occasion,"""Ab MFK""",grau mét.,Hinterradantrieb,Schaltgetriebe manuell,51000,125,Coupé,Benzin,Zuzwil
321.0,FORD,,T - Roadster,T - Roadster,FORD T - Roadster,null,1927,2,schwarz,null,1,2,null,2884,Oldtimer,null,grau mét.,Hinterradantrieb,Schaltgetriebe,1,0,Coupé,Benzin,Zuzwil
322.0,MERCEDES-BENZ,CLK 430,CLK 430 Elégance,CLK 430 Elégance,MERCEDES-BENZ CLK 430 Elégance,G,2001,2,grau,278 g/km,1,4,11.6 l/100km,4266,Vorführmodell,"""Ab MFK""",grau mét.,Hinterradantrieb,Automat,100,279,Coupé,Benzin,Zuzwil
323.0,VW,GOLF,Golf 2.0 TSI R 4Motion,Golf 2.0 TSI R 4Motion,VW Golf 2.0 TSI R 4Motion,G,2011,5,schwarz,199 g/km,3,5,8.5 l/100km,1984,Occasion,"""Ab MFK""",grau mét.,Allrad,Schaltgetriebe manuell,36300,270,Limousine,Benzin,Zuzwil
324.0,PORSCHE,911,911 Carrera RS Clubsport/993 GT2,911 Carrera RS Clubsport/993 GT2,PORSCHE 911 Carrera RS Clubsport/993 GT2,null,1996,2,schwarz,null,4,2,null,3744,Occasion,"""Ab MFK""",grau mét.,Hinterradantrieb,Schaltgetriebe manuell,91000,300,Coupé,Benzin,Zuzwil
325.0,LAND ROVER,DEFENDER,Defender 90 2.4Td4 SW,Defender 90 2.4Td4 SW,LAND ROVER Defender 90 2.4Td4 SW,null,2011,3,schwarz,266 g/km,2,4,10.0 l/100km,2402,Occasion,"""Ab MFK"", ""Direkt-/Parallelimport""",grau mét.,Allrad,Schaltgetriebe manuell,50400,122,Kombi,Diesel,Zuzwil
326.0,MERCEDES-BENZ,S 65 AMG,S 65 AMG L,S 65 AMG L,MERCEDES-BENZ S 65 AMG L,G,2006,4,schwarz,355 g/km,3,5,14.8 l/100km,5981,Occasion,"""Ab MFK""",grau mét.,Hinterradantrieb,Automat sequentiell,39800,612,Limousine,Benzin,Zuzwil
327.0,MERCEDES-BENZ,ML 63 AMG,ML 63 AMG 4Matic,ML 63 AMG 4Matic,MERCEDES-BENZ ML 63 AMG 4Matic,G,2009,5,schwarz,392 g/km,3,5,16.5 l/100km,6209,Occasion,"""Ab MFK""",grau mét.,Allrad,Automat sequentiell,88500,510,SUV / Geländewagen,Benzin,Zuzwil
328.0,AUDI,S6,S6 quattro 4.2,S6 quattro 4.2,AUDI S6 quattro 4.2,null,1998,4,grau,366 g/km,5,5,15.4 l/100km,4170,Occasion,"""Ab MFK""",grau mét.,Allrad,Schaltgetriebe manuell,54500,290,Limousine,Benzin,Zuzwil
329.0,FERRARI,F360,F360 Modena Berlinetta,F360 Modena Berlinetta,FERRARI F360 Modena Berlinetta,null,2000,2,rot,440 g/km,4,2,19.3 l/100km,3586,Occasion,"""Ab MFK""",grau mét.,Hinterradantrieb,Automatik-Getriebe,41500,400,Coupé,Benzin,Zuzwil
33.0,MERCEDES-BENZ,SLR,SLR 730PS,730PS,MERCEDES-BENZ SLR 730PS,null,2004,2,rot,null,6,2,null,5439,Occasion,"""Ab MFK"", ""Tuning""",anthrazit mét.,Hinterradantrieb,Automatik-Getriebe,34500,730,Coupé,Benzin,Zuzwil
330.0,MERCEDES-BENZ,SL 55 AMG,SL 55 AMG,SL 55 AMG,MERCEDES-BENZ SL 55 AMG,G,2004,2,schwarz,324 g/km,4,2,13.5 l/100km,5439,Occasion,"""Ab MFK""",grau mét.,Hinterradantrieb,Automat,45500,500,Cabriolet,Benzin,Zuzwil
331.0,PORSCHE,911,911 Carrera Targa,911 Carrera Targa,PORSCHE 911 Carrera Targa,G,2002,2,schwarz,269 g/km,1,4,11.1 l/100km,3596,Occasion,"""Ab MFK""",grau mét.,Hinterradantrieb,Schaltgetriebe manuell,128000,320,Cabriolet,Benzin,Zuzwil
332.0,RENAULT,Alpine A110,Alpine A110 1600S VC,1600S VC,RENAULT Alpine A110 1600S VC,null,1972,2,schwarz,null,7,2,null,1605,Oldtimer,"""Ab MFK""",grau mét.,Hinterradantrieb,Schaltgetriebe,34900,124,Coupé,Benzin,Zuzwil
333.0,MERCEDES-BENZ,SL 600,SL 600,SL 600,MERCEDES-BENZ SL 600,null,1993,2,grau,null,2,2,null,5984,Occasion,"""Ab MFK""",grau mét.,Hinterradantrieb,Automat,75900,394,Cabriolet,Benzin,Zuzwil
334.0,PORSCHE,911,911 Turbo,911 Turbo,PORSCHE 911 Turbo,null,2001,2,schwarz,309 g/km,8,4,12.9 l/100km,3600,Occasion,"""Ab MFK""",grau mét.,Allrad,Automatik-Getriebe,74100,420,Coupé,Benzin,Zuzwil
335.0,MERCEDES-BENZ,S-CLASS,S 55 L AMG,S 55 L AMG,MERCEDES-BENZ S 55 L AMG,G,2003,4,schwarz,317 g/km,2,5,13.2 l/100km,5439,Occasion,"""Ab MFK"", ""Tuning""",grau mét.,Hinterradantrieb,Automat,73900,500,Limousine,Benzin,Zuzwil
336.0,BMW,M3,M3,M3,BMW M3,G,2002,2,schwarz,328 g/km,6,4,13.6 l/100km,3246,Occasion,"""Ab MFK""",grau mét.,Hinterradantrieb,Automatisiertes Schaltgetriebe,1600,343,Cabriolet,Benzin,Zuzwil
337.0,BMW,740,740i,740i,BMW 740i,null,1995,4,beige,null,11,5,null,3980,Occasion,"""Ab MFK""",grau mét.,Hinterradantrieb,Automat,89200,286,Limousine,Benzin,Zuzwil
338.0,LAMBORGHINI,GALLARDO,Gallardo LP560-4 Spyder,Gallardo LP560-4 Spyder,LAMBORGHINI Gallardo LP560-4 Spyder,G,2011,2,schwarz,330 g/km,4,2,13.8 l/100km,5204,Occasion,"""Ab MFK""",grau mét.,Allrad,Automatisiertes Schaltgetriebe,4900,560,Cabriolet,Benzin,Zuzwil
339.0,DODGE,VIPER,VIPER,null,DODGE VIPER,null,1994,2,grau,null,4,2,null,7986,Occasion,"""Ab MFK""",grau mét.,Hinterradantrieb,Schaltgetriebe,37900,364,Cabriolet,Benzin,Zuzwil
34.0,MERCEDES-BENZ,S 65 AMG,S 65 AMG L,S 65 AMG L,MERCEDES-BENZ S 65 AMG L,G,2006,4,schwarz,355 g/km,6,5,14.8 l/100km,5981,Occasion,"""Ab MFK""",anthrazit mét.,Hinterradantrieb,Automat sequentiell,97300,612,Limousine,Benzin,Zuzwil
340.0,MERCEDES-BENZ,E 500,E 500 Avantgarde,E 500 Avantgarde,MERCEDES-BENZ E 500 Avantgarde,G,2003,4,beige,276 g/km,5,5,11.5 l/100km,4966,Occasion,"""Ab MFK""",grau mét.,Hinterradantrieb,Automat sequentiell,29200,306,Limousine,Benzin,Zuzwil
341.0,AUDI,A8,A8 4.2 quattro,A8 4.2 quattro,AUDI A8 4.2 quattro,null,1997,4,schwarz,null,1,5,13.2 l/100km,4172,Occasion,"""Ab MFK""",grau mét.,Allrad,Automat sequentiell,66300,300,Limousine,Benzin,Zuzwil
342.0,PORSCHE,BOXSTER,Boxster S 3.2,Boxster S 3.2,PORSCHE Boxster S 3.2,G,2000,2,schwarz,263 g/km,7,2,10.7 l/100km,3179,Occasion,"""Ab MFK""",grau mét.,Hinterradantrieb,Schaltgetriebe manuell,51000,252,Cabriolet,Benzin,Zuzwil
343.0,MERCEDES-BENZ,SL 500,SL 500,SL 500,MERCEDES-BENZ SL 500,null,1997,2,blau,328 g/km,6,2,14.3 l/100km,4973,Occasion,"""Ab MFK""",grau mét.,Hinterradantrieb,Automat,106000,320,Cabriolet,Benzin,Zuzwil
344.0,FERRARI,456,456 GTA,456 GTA,FERRARI 456 GTA,null,1997,2,beige,520 g/km,11,4,22.3 l/100km,5474,Occasion,"""Ab MFK""",grau mét.,Hinterradantrieb,Automat,32500,442,Coupé,Benzin,Zuzwil
345.0,FORD,CORTINA,CORTINA Cortina Lotus,Cortina Lotus,FORD CORTINA Cortina Lotus,null,1966,2,schwarz,null,4,5,null,1558,Oldtimer,null,grau mét.,Hinterradantrieb,Schaltgetriebe,69377,110,Limousine,null,Zuzwil
346.0,MERCEDES-BENZ,SLK 200,SLK 200,SLK 200,MERCEDES-BENZ SLK 200,E,2011,2,grau,149 g/km,5,2,6.4 l/100km,1796,Occasion,"""Ab MFK""",grau mét.,Hinterradantrieb,Schaltgetriebe manuell,13800,184,Cabriolet,Benzin,Zuzwil
347.0,MERCEDES-BENZ,ML 63 AMG,ML 63 AMG 4Matic,ML 63 AMG 4Matic,MERCEDES-BENZ ML 63 AMG 4Matic,G,2012,5,schwarz,392 g/km,6,5,16.5 l/100km,6209,Occasion,"""Ab MFK""",grau mét.,Allrad,Automat sequentiell,2000,510,SUV / Geländewagen,Benzin,Zuzwil
348.0,MERCEDES-BENZ,S 65 AMG,S 65 AMG L,S 65 AMG L,MERCEDES-BENZ S 65 AMG L,G,2006,4,grau,355 g/km,9,5,14.8 l/100km,5981,Occasion,"""Ab MFK""",grau mét.,Hinterradantrieb,Automat sequentiell,130000,612,Limousine,Benzin,Zuzwil
349.0,BMW,323,323 323i,323i,BMW 323 323i,null,1982,2,mehrfarbig,null,4,5,null,2315,Occasion,"""Ab MFK""",grau mét.,Hinterradantrieb,Schaltgetriebe,238500,143,Limousine,Benzin,Zuzwil
35.0,MERCEDES-BENZ,CLS 500,CLS 500,CLS 500,MERCEDES-BENZ CLS 500,G,2005,4,beige,290 g/km,1,4,12.1 l/100km,4966,Occasion,"""Ab MFK""",anthrazit mét.,Hinterradantrieb,Automat sequentiell,95400,306,Limousine,Benzin,Zuzwil
350.0,LAND ROVER,RANGE ROVER,Range Rover 4.6 HSE,Range Rover 4.6 HSE,LAND ROVER Range Rover 4.6 HSE,null,1998,5,schwarz,414 g/km,6,5,16.2 l/100km,4554,Occasion,"""Ab MFK""",grau mét.,Allrad,Automat,42000,226,SUV / Geländewagen,Benzin,Zuzwil
351.0,PORSCHE,911,911 Carrera 4,911 Carrera 4,PORSCHE 911 Carrera 4,null,1999,2,schwarz,295 g/km,11,4,12.0 l/100km,3387,Occasion,"""Ab MFK""",grau mét.,Allrad,Schaltgetriebe manuell,47700,300,Coupé,Benzin,Zuzwil
352.0,AUDI,RS6,RS6 Avant quattro,RS6 Avant quattro,AUDI RS6 Avant quattro,G,2003,5,anthrazit,350 g/km,6,5,14.6 l/100km,4172,Occasion,"""Ab MFK""",grau mét.,Allrad,Automat sequentiell,42600,450,Kombi,Benzin,Zuzwil
353.0,ASTON MARTIN,V12 Vanquish,Vanquish V12,Vanquish V12,ASTON MARTIN Vanquish V12,G,2003,2,beige,396 g/km,1,2,16.7 l/100km,5935,Occasion,"""Ab MFK""",grau mét.,Hinterradantrieb,Automatisiertes Schaltgetriebe,24600,470,Coupé,Benzin,Zuzwil
354.0,MERCEDES-BENZ,CL 500,CL 500,CL 500,MERCEDES-BENZ CL 500,G,2001,2,schwarz,320 g/km,11,4,13.4 l/100km,4966,Occasion,"""Ab MFK""",grau mét.,Hinterradantrieb,Automat,55900,306,Coupé,Benzin,Zuzwil
355.0,BMW,530 Gran Turismo,530d GT,530d GT,BMW 530d GT,E,2010,5,beige,173 g/km,1,5,6.5 l/100km,2993,Occasion,"""Ab MFK""",grau mét.,Hinterradantrieb,Automat sequentiell,67800,245,Limousine,Diesel,Zuzwil
356.0,PORSCHE,911,911 GT2,911 GT2,PORSCHE 911 GT2,G,2009,2,schwarz,298 g/km,5,2,12.5 l/100km,3600,Occasion,"""Ab MFK""",grau mét.,Hinterradantrieb,Schaltgetriebe manuell,44600,530,Coupé,Benzin,Zuzwil
357.0,BMW,740,740i,740i,BMW 740i,null,1995,4,blau,null,7,5,null,3980,Occasion,"""Ab MFK""",grau mét.,Hinterradantrieb,Automatik-Getriebe,65400,286,Limousine,Benzin,Zuzwil
